actor_name,actor_facebook_likes,selected
Leleti Khumalo,204.0,False
Denis O'Hare,896.0,False
Michael Lerner,230.0,False
Martin Donovan,206.0,False
James Corden,480.0,False
Jonathan Frakes,906.0,False
Julia Duffy,210.0,False
Denis O'Hare,896.0,False
Chi Muoi Lo,308.0,False
Joe Viterelli,236.0,False
50 Cent,1000.0,False
Carrie Preston,652.0,False
Rachael Harris,569.0,False
Charlize Theron,9000.0,False
Michael Angarano,947.0,False
Xzibit,218.0,False
Jacob Hopkins,77.0,False
Timothy West,82.0,False
Kathleen Quinlan,552.0,False
Scarlett Johansson,19000.0,False
Matt Craven,256.0,False
Mike Starr,854.0,False
Philip Winchester,579.0,False
Michael Irby,507.0,False
Vanessa Marshall,68.0,False
Kevin Corrigan,778.0,False
CCH Pounder,1000.0,False
Shawn Christian,196.0,False
Ariel Gade,87.0,False
Clint Howard,1000.0,False
Jamie Foreman,466.0,False
Louis Lombardi,437.0,False
Ulrich Thomsen,280.0,False
Tania Saulnier,102.0,False
Noah Emmerich,617.0,False
Stefan Kapicic,361.0,False
Eric McCormack,440.0,False
Keir O'Donnell,318.0,False
Ken Marino,543.0,False
Willie Garson,512.0,False
Danny Woodburn,809.0,False
Richard Crenna,349.0,False
Matt Bushell,110.0,False
Kevin Brown,727.0,False
Rob Riggle,839.0,False
Shawn Roberts,529.0,False
Tristan Mack Wilds,519.0,False
Charlize Theron,9000.0,False
Will Forte,622.0,False
Terry O'Neill,40.0,False
Chris Penn,455.0,False
Christopher Lambert,1000.0,False
Mihalis Giannatos,58.0,False
Tate Donovan,650.0,False
Michael Bowen,348.0,False
Sam Anderson,194.0,False
Matthew Gray Gubler,639.0,False
Teri Polo,708.0,False
Irene Bedard,752.0,False
Ned Beatty,467.0,False
Dave Chappelle,744.0,False
Kevin Sussman,681.0,False
Holland Taylor,458.0,False
Fred Willard,729.0,False
Michael Chernus,186.0,False
Steve Carell,7000.0,False
Cathy Moriarty,394.0,False
James Wilcox,683.0,False
Natasha Richardson,708.0,False
Ricky Schroder,665.0,False
James Karen,168.0,False
Haley Ramm,354.0,False
Roma Maffia,383.0,False
Colm Feore,539.0,False
Chiaki Kuriyama,640.0,False
Jamie Kennedy,490.0,False
Michael Bowen,348.0,False
Brion James,403.0,False
Isabella Rossellini,812.0,False
Kate Luyben,95.0,False
J.T. Walsh,263.0,False
Philip Baker Hall,497.0,False
Michael Angarano,947.0,False
Dan Fogler,562.0,False
Paul McGann,243.0,False
Peter Polycarpou,34.0,False
Michael Lonsdale,135.0,False
Om Puri,163.0,False
Sally Hawkins,594.0,False
Rosemarie DeWitt,537.0,False
Rex Linn,215.0,False
John Ashton,241.0,False
Seymour Cassel,327.0,False
Matt Walsh,490.0,False
Brian Blessed,591.0,False
Colm Feore,539.0,False
Kevin Dunn,581.0,False
Ellen Barkin,552.0,False
Miranda Richardson,530.0,False
Jordi Mollà,877.0,False
Paterson Joseph,352.0,False
John Castle,67.0,False
Jeffrey DeMunn,745.0,False
Richard Schiff,506.0,False
Hugh Bonneville,518.0,False
Brady Corbet,287.0,False
David Walton,676.0,False
Tony Curran,845.0,False
Madison Pettis,835.0,False
Jon Seda,565.0,False
Bridget Fonda,889.0,False
Judy Greer,2000.0,False
Amanda Detmer,240.0,False
Jackie Cooper,420.0,False
David Backus,43.0,False
Kevin Dunn,581.0,False
Daniel von Bargen,577.0,False
Bernadette Peters,753.0,False
Richard Roxburgh,653.0,False
Matt O'Leary,303.0,False
Adam Scott,3000.0,False
Tom McCarthy,310.0,False
Michael Kelly,963.0,False
Zoë Bell,1000.0,False
Hill Harper,466.0,False
Kelvin Han Yee,681.0,False
Jennifer Garner,3000.0,False
Parker Sawyers,304.0,False
Ann-Margret,931.0,False
Julie Walters,838.0,False
Anne Hathaway,11000.0,False
Michael Weston,379.0,False
Dash Mihok,463.0,False
Mircea Monroe,634.0,False
Tom Dreesen,21.0,False
Kevin Pollak,574.0,False
Rebecca Dayan,75.0,False
Victoria Smurfit,343.0,False
Rob Moran,79.0,False
Maurice LaMarche,523.0,False
Taylor Lautner,12000.0,False
Bobby Block,21.0,False
Jon Stewart,593.0,False
Michael Wincott,720.0,False
Bonnie Hunt,597.0,False
Tom Skerritt,1000.0,False
Shirley Knight,285.0,False
Monica Potter,878.0,False
Steve Carell,7000.0,False
Peter Gallagher,828.0,False
Zach Mills,417.0,False
Conchata Ferrell,658.0,False
Thomas Lennon,651.0,False
Amber Stevens West,584.0,False
Kirsten Dunst,4000.0,False
Danny Masterson,1000.0,False
Megan Park,569.0,False
Herbert Russell,701.0,False
Mark L. Young,322.0,False
Anna Kendrick,10000.0,False
Peter Gerety,277.0,False
William Devane,416.0,False
Grant Heslov,293.0,False
Chandler Canterbury,329.0,False
Zooey Deschanel,11000.0,False
Steve Carell,7000.0,False
Michael Monks,58.0,False
Jake Busey,660.0,False
Brad Pitt,11000.0,False
Rene Russo,808.0,False
Scoot McNairy,660.0,False
Tom Everett Scott,433.0,False
Rupert Graves,443.0,False
Georgina Chapman,55.0,False
Alexander Gould,1000.0,False
Cheryl Hines,541.0,False
Conrad Goode,477.0,False
Ingrid Bolsø Berdal,467.0,False
Chad Lowe,372.0,False
Reuben Langdon,144.0,False
Kayvan Novak,414.0,False
David Costabile,681.0,False
Ana de la Reguera,679.0,False
Mary Lynn Rajskub,935.0,False
Scott Glenn,826.0,False
John Michael Higgins,957.0,False
Charles Martinet,283.0,False
Alice Krige,368.0,False
Faizon Love,585.0,False
Natasha Lyonne,1000.0,False
Siobhan Fallon Hogan,294.0,False
Scott Lawrence,159.0,False
Gilbert R. Hill,174.0,False
Phoebe Cates,767.0,False
Leighton Meester,3000.0,False
Marcel Iures,258.0,False
Mike Epps,706.0,False
Celia Imrie,186.0,False
John Billingsley,323.0,False
Sven-Ole Thorsen,158.0,False
Taylor Dooley,717.0,False
Peter Youngblood Hills,39.0,False
Spencer Breslin,434.0,False
Rain,72.0,False
Carmine Giovinazzo,432.0,False
Paul Guilfoyle,210.0,False
Steve Coogan,1000.0,False
Cécile De France,447.0,False
Agnes Bruckner,401.0,False
Kelly Rowan,282.0,False
Richard Brake,163.0,False
Rita Wilson,323.0,False
Rachel Roberts,201.0,False
Tim Daly,511.0,False
Rick Hoffman,581.0,False
Armin Mueller-Stahl,294.0,False
Michelle Forbes,764.0,False
M. Emmet Walsh,521.0,False
Matthew Gray Gubler,639.0,False
Jessica Collins,303.0,False
Matt Craven,256.0,False
Kelli Garner,730.0,False
Bruce McGill,655.0,False
Raza Jaffrey,509.0,False
Ashley Scott,795.0,False
Rab Affleck,15.0,False
James Franco,11000.0,False
Sarah Gadon,692.0,False
William Atherton,317.0,False
Cynthia Nixon,479.0,False
Demi Moore,2000.0,False
Brooke Smith,405.0,False
Edgar Ramírez,897.0,False
Linda Fiorentino,602.0,False
Alison Lohman,1000.0,False
Pruitt Taylor Vince,592.0,False
Danny Woodburn,809.0,False
Justin Theroux,1000.0,False
Willie Nelson,338.0,False
Garry Shandling,591.0,False
Katy Mixon,982.0,False
Josie Ho,77.0,False
Delroy Lindo,848.0,False
David Patrick Kelly,380.0,False
James Lew,215.0,False
Alison Doody,440.0,False
Jose Pablo Cantillo,502.0,False
Leland Orser,308.0,False
Mel Rodriguez,237.0,False
Mykelti Williamson,393.0,False
Michael Nardone,194.0,False
Vince Vieluf,261.0,False
Alfre Woodard,1000.0,False
Bradley Whitford,821.0,False
Brian Doyle-Murray,484.0,False
Fred Gwynne,886.0,False
Gretchen Mol,600.0,False
Jon Gries,482.0,False
Keith Hudson,23.0,False
Andy Dick,302.0,False
Seymour Cassel,327.0,False
Denis Leary,835.0,False
Alissa Dean,807.0,False
Rob Paulsen,677.0,False
George Cole,77.0,False
Rupert Everett,692.0,False
Larry King,135.0,False
Crystal Lowe,319.0,False
Jonathan Frakes,906.0,False
Julia Jones,364.0,False
Scott Glenn,826.0,False
Randall 'Tex' Cobb,255.0,False
Harvey Korman,628.0,False
D.B. Sweeney,558.0,False
Jenny McCarthy,750.0,False
Heather Burns,213.0,False
Anita Briem,311.0,False
Hector Elizondo,995.0,False
Tony Goldwyn,956.0,False
Brad Renfro,551.0,False
Sean Hayes,760.0,False
Patrick Bergin,308.0,False
Elaine Stritch,586.0,False
Dylan Minnette,1000.0,False
Tom Berenger,854.0,False
Robin Sachs,436.0,False
Andy Richter,179.0,False
Steve Whitmire,84.0,False
Udo Kier,595.0,False
Robert Ri'chard,730.0,False
Bruce Altman,67.0,False
Kari Wuhrer,514.0,False
Izabella Miko,560.0,False
Kris Marshall,548.0,False
John Ratzenberger,1000.0,False
Ian Richardson,140.0,False
Emilio Estefan Jr.,20.0,False
Rene Russo,808.0,False
Robert Duvall,3000.0,False
Thomas Lennon,651.0,False
Alice Greczyn,631.0,False
James Tumminia,443.0,False
Joel McHale,734.0,False
Timothy Hutton,501.0,False
William Lucking,132.0,False
David Keith,563.0,False
Gary Stretch,404.0,False
Will Beinbrink,167.0,False
Ben Miller,252.0,False
Julia Roberts,8000.0,False
José Ferrer,202.0,False
Robert Clohessy,107.0,False
Joe Komara,10000.0,False
Sasha Roiz,795.0,False
David Belle,510.0,False
Keenen Ivory Wayans,322.0,False
Obba Babatundé,451.0,False
Tim Meadows,553.0,False
Nels Lennarson,19.0,False
Matthew Broderick,2000.0,False
Rakie Ayola,20.0,False
Kristy Swanson,579.0,False
Sam Shepard,820.0,False
Joan Allen,805.0,False
Timothy Hutton,501.0,False
Wes Studi,855.0,False
Laz Alonso,826.0,False
James With,61.0,False
Omar Epps,865.0,False
Unax Ugalde,50.0,False
Nicholas Turturro,269.0,False
Togo Igawa,104.0,False
Tate Donovan,650.0,False
Sela Ward,812.0,False
Peter Greene,789.0,False
Minnie Driver,893.0,False
Martin Kove,668.0,False
Anne Heche,643.0,False
Cliff Edwards,40.0,False
Isabelle Huppert,678.0,False
Derek Jacobi,520.0,False
Daniel Mays,287.0,False
Michael Nouri,225.0,False
Elizabeth Perkins,664.0,False
Bob Hoskins,5000.0,False
Chelsea Bond,16.0,False
Wilford Brimley,957.0,False
Valerie Tian,135.0,False
Mini Anden,350.0,False
Rob Riggle,839.0,False
Dylan Moran,427.0,False
Julia Sawalha,206.0,False
Debra Messing,650.0,False
Geoffrey Holder,547.0,False
Demián Bichir,749.0,False
Roddy McDowall,595.0,False
Charice,491.0,False
Bruce Davison,505.0,False
Mimi Rogers,292.0,False
David Eigenberg,395.0,False
Slash,412.0,False
Anthony Zerbe,275.0,False
Virginia Madsen,913.0,False
Kelsey Grammer,808.0,False
Fiona Shaw,687.0,False
Jared Burke,16.0,False
Patrick Fischler,497.0,False
Anders Holm,365.0,False
Jed Brophy,433.0,False
Evan Jones,196.0,False
Bérénice Bejo,996.0,False
Anthony Chau-Sang Wong,96.0,False
Olivia Williams,766.0,False
J. Smith-Cameron,54.0,False
JoBeth Williams,296.0,False
William Bassett,225.0,False
Bradley Cooper,14000.0,False
Craig T. Nelson,723.0,False
Bruce Campbell,298.0,False
Thomas F. Wilson,690.0,False
Amr Waked,903.0,False
Callum Rennie,716.0,False
Alexa PenaVega,2000.0,False
Oliver Platt,1000.0,False
Bonnie Hunt,597.0,False
Dan Bilzerian,127.0,False
Rosie O'Donnell,251.0,False
Robin Atkin Downes,336.0,False
Marcella Lentz-Pope,81.0,False
Sachiko Ishida,49.0,False
Regina Hall,807.0,False
Nancy O'Dell,71.0,False
Thomas F. Wilson,690.0,False
Craig T. Nelson,723.0,False
Gary Oldman,10000.0,False
Vanessa Ferlito,923.0,False
Nicole Beharie,898.0,False
Jack Davenport,1000.0,False
Rob Riggle,839.0,False
Wendy Crewson,249.0,False
Rene Russo,808.0,False
Bruce McGill,655.0,False
Eric Schweig,322.0,False
Harry Lennix,748.0,False
Jason Douglas,175.0,False
William Hurt,882.0,False
Jane Curtin,257.0,False
Susan Ward,398.0,False
Cheryl Penland,4.0,False
Marisol Nichols,633.0,False
Julia Roberts,8000.0,False
Alex Russell,465.0,False
Thomas Lennon,651.0,False
David Thornton,119.0,False
Shantel VanSanten,748.0,False
Amy Ryan,423.0,False
Sam Jaeger,389.0,False
Omar Benson Miller,418.0,False
Robert Picardo,823.0,False
Miko Hughes,968.0,False
Michael Wincott,720.0,False
Frances Fisher,638.0,False
Aidan Quinn,767.0,False
Scarlett Johansson,19000.0,False
Lindsay Sloane,465.0,False
Jonathan Morgan Heit,91.0,False
Art Malik,162.0,False
Derek Mears,520.0,False
Roscoe Lee Browne,204.0,False
Timothy Hutton,501.0,False
Ebon Moss-Bachrach,211.0,False
Joy Bryant,280.0,False
Common,988.0,False
Kevin Sussman,681.0,False
Scott Vance,235.0,False
Virginia Madsen,913.0,False
Bernard Hill,416.0,False
Matthew McConaughey,11000.0,False
Sean Connery,0.0,False
Ian Whyte,473.0,False
Jonathan Hyde,287.0,False
Elaine Stritch,586.0,False
Jeremy Owen,57.0,False
Julene Renee,78.0,False
Shenae Grimes-Beech,687.0,False
Anthony Heald,173.0,False
Kathleen Quinlan,552.0,False
Nat Faxon,214.0,False
Jesse James,235.0,False
Courtney B. Vance,495.0,False
Vincent Pastore,584.0,False
Angie Dickinson,754.0,False
Ione Skye,223.0,False
Matt Walsh,490.0,False
Seth MacFarlane,3000.0,False
John Kapelos,510.0,False
Stephen Henderson,64.0,False
Vanessa Aspillaga,58.0,False
Marc John Jefferies,441.0,False
Anne Archer,249.0,False
Jesse L. Martin,715.0,False
Angela Bettis,294.0,False
Carlease Burke,210.0,False
Marco Hofschneider,44.0,False
Stephen Rea,327.0,False
Benedict Cumberbatch,19000.0,False
Frank Langella,903.0,False
William Ragsdale,135.0,False
David Proval,354.0,False
Lillo Brancato,353.0,False
Jesse Borrego,674.0,False
Eric Idle,795.0,False
John Doman,616.0,False
Steven Weber,685.0,False
Christina Milian,1000.0,False
Bridget Fonda,889.0,False
Robert Davi,683.0,False
Rip Torn,826.0,False
Philip Baker Hall,497.0,False
Lauren Lee Smith,351.0,False
Oaklee Pendergast,284.0,False
Isabelle Adjani,572.0,False
Helen McCrory,563.0,False
James Gammon,311.0,False
Patricia Heaton,402.0,False
Riley Smith,762.0,False
Jane Krakowski,624.0,False
Andrew Daly,171.0,False
Jonathan Jackson,613.0,False
Udo Kier,595.0,False
Patrick Fugit,835.0,False
Daniel Mays,287.0,False
Harvey Fierstein,500.0,False
Anne Archer,249.0,False
Xander Berkeley,485.0,False
Eddie Rouse,61.0,False
Tim Guinee,259.0,False
Rupert Graves,443.0,False
John Aylward,219.0,False
Troy Garity,167.0,False
Greg Collins,39.0,False
Kelly Ripa,379.0,False
Jasmine Trinca,87.0,False
Ashley Walters,173.0,False
Jose Pablo Cantillo,502.0,False
Lorraine Bracco,472.0,False
Ljubomir Kerekes,2.0,False
John Mahoney,385.0,False
Kang-ho Song,398.0,False
David Patrick Kelly,380.0,False
Michelle Nolden,100.0,False
Jordana Brewster,4000.0,False
Atticus Shaffer,787.0,False
Michael Hitchcock,279.0,False
Tim Daly,511.0,False
Jackie Cooper,420.0,False
Oscar Gale,785.0,False
Courtney Gains,559.0,False
Eric Winter,954.0,False
Max Casella,275.0,False
Emily Osment,1000.0,False
Jonathan Frakes,906.0,False
James Frain,1000.0,False
Deborah Kara Unger,494.0,False
Billy Campbell,789.0,False
Jeffrey Jones,692.0,False
Eduardo Verástegui,377.0,False
Kari Matchett,280.0,False
Kelly Lynch,466.0,False
Lena Olin,541.0,False
Bill Nunn,182.0,False
Matthew Glave,108.0,False
Mariah Carey,736.0,False
Ethan Embry,982.0,False
David Clennon,145.0,False
Bokeem Woodbine,904.0,False
Ted Markland,12.0,False
Leonor Varela,427.0,False
Harry Treadaway,260.0,False
Bruce Goodchild,15.0,False
Charles S. Dutton,534.0,False
Nick Robinson,724.0,False
Graham McTavish,531.0,False
Owen Burke,206.0,False
Thomas Lennon,651.0,False
Kevin Sussman,681.0,False
Christopher James Baker,35.0,False
Alexandra Maria Lara,471.0,False
Jim Meskimen,272.0,False
Kevin Pollak,574.0,False
Nicholas Braun,591.0,False
Harry Connick Jr.,631.0,False
Anna Kendrick,10000.0,False
Anne Heche,644.0,False
Tamala Jones,405.0,False
Thomas Lennon,651.0,False
J.T. Walsh,263.0,False
Barbara Carrera,133.0,False
Crystal Lowe,318.0,False
Harry Connick Jr.,631.0,False
Clarence Williams III,475.0,False
Larenz Tate,582.0,False
Bill Murray,13000.0,False
Craig T. Nelson,723.0,False
Daniel von Bargen,577.0,False
Toby Jones,2000.0,False
Mason Gamble,263.0,False
John Larroquette,450.0,False
Omid Abtahi,387.0,False
Tracy Morgan,642.0,False
Mike Epps,706.0,False
Robert Wagner,481.0,False
William Hootkins,488.0,False
Lily Cole,785.0,False
Stuart Wilson,94.0,False
Kim Dickens,624.0,False
Daryl Sabara,640.0,False
Reginald Ballard,64.0,False
Bruce Green,538.0,False
Rebecca Mader,505.0,False
Walter Koenig,643.0,False
T.I.,680.0,False
Joe Don Baker,387.0,False
Josh Gad,1000.0,False
Josh Segarra,213.0,False
Sherri Shepherd,278.0,False
Jürgen Prochnow,362.0,False
Paul Guilfoyle,210.0,False
Nicholas Braun,591.0,False
Lauren Ambrose,945.0,False
Jordan Lund,25.0,False
Amanda Wyss,574.0,False
James Gammon,311.0,False
Judith Godrèche,80.0,False
Dylan Walsh,426.0,False
Mako,691.0,False
Debra Winger,568.0,False
Masi Oka,923.0,False
Kiersey Clemons,190.0,False
B.J. Novak,825.0,False
Al Freeman Jr.,318.0,False
Mackenzie Aladjem,120.0,False
Ann-Margret,931.0,False
Steven Mackintosh,227.0,False
Mindy Kaling,766.0,False
Tim Meadows,553.0,False
Elizabeth Perkins,664.0,False
Anne Heche,646.0,False
Colin Salmon,766.0,False
Craig T. Nelson,723.0,False
Stephen Root,939.0,False
Jamie Hector,248.0,False
Justin Timberlake,3000.0,False
Tom Bosley,584.0,False
Kirsten Day,196.0,False
Vincent Regan,447.0,False
Kylie Minogue,690.0,False
Ed Stoppard,95.0,False
Ian Richardson,140.0,False
Shaun Toub,206.0,False
Brian Van Holt,324.0,False
Colin Stinton,23.0,False
Kaitlyn Dever,363.0,False
Julian Glover,844.0,False
Bruce Spence,531.0,False
Kevin Peter Hall,636.0,False
Joseph Cross,398.0,False
Douglas Smith,480.0,False
George Carlin,769.0,False
Carmen Ejogo,374.0,False
Leon Rippy,229.0,False
Eros Vlahos,167.0,False
Paul Guilfoyle,210.0,False
Nicki Aycox,296.0,False
Joanna Lumley,973.0,False
Albert Brooks,745.0,False
Richard Cetrone,63.0,False
Pip Torrens,72.0,False
Richard Thomas,549.0,False
Marion Ross,418.0,False
Michael Beach,344.0,False
Derek Mears,520.0,False
Aasif Mandvi,346.0,False
Michael Mosley,253.0,False
Alex Jennings,39.0,False
Wendell Pierce,458.0,False
Austin Nichols,663.0,False
Matt Prokop,734.0,False
Andrew Garfield,10000.0,False
Christopher Rich,150.0,False
Matt Price,134.0,False
Jason Behr,505.0,False
Harris Yulin,141.0,False
Thomas Kretschmann,919.0,False
Shawn Doyle,230.0,False
Fiona Shaw,687.0,False
Ray Nicholas,105.0,False
Maurice Compte,120.0,False
Benno Fürmann,127.0,False
Colin Salmon,766.0,False
Thomas F. Wilson,690.0,False
Jade Kindar-Martin,6.0,False
Angus Macfadyen,448.0,False
Richard Coyle,567.0,False
John Heard,697.0,False
Raymond Cruz,672.0,False
Julia Ormond,918.0,False
Rie Rasmussen,115.0,False
Tobey Maguire,0.0,False
Jacob Latimore,129.0,False
Melissa McMeekin,141.0,False
Stuart Wilson,94.0,False
Mark Margolis,1000.0,False
Hudson Leick,239.0,False
Sami Gayle,566.0,False
Hayley Lovitt,954.0,False
Clea DuVall,1000.0,False
Vincent Perez,292.0,False
Judy Greer,2000.0,False
Tony Kgoroge,38.0,False
Kevin Pollak,574.0,False
Bruce McGill,655.0,False
Tichina Arnold,330.0,False
Dato Bakhtadze,48.0,False
Misha Gabriel Hamilton,433.0,False
Rachel Blanchard,491.0,False
Chris Ellis,178.0,False
Eddie Jemison,336.0,False
Stephen Dillane,577.0,False
Robert John Burke,317.0,False
Jake Weber,551.0,False
Kenny Baker,504.0,False
Jeremy Crutchley,43.0,False
Susanne Lothar,50.0,False
Will Ferrell,8000.0,False
David Gallagher,796.0,False
M. Emmet Walsh,521.0,False
Robert Mitchum,1000.0,False
Héctor Jiménez,327.0,False
Steve Bannos,460.0,False
Emma Watson,9000.0,False
Portia de Rossi,573.0,False
Michael Rapaport,975.0,False
Jay Hernandez,1000.0,False
Topher Grace,2000.0,False
Portia Doubleday,534.0,False
Russell Peters,355.0,False
Michael DeLorenzo,240.0,False
Ed Lauter,897.0,False
Judy Davis,223.0,False
Holmes Osborne,83.0,False
William Hurt,882.0,False
Matthew Modine,810.0,False
Roberts Blossom,159.0,False
Nora Dunn,142.0,False
Sonja Sohn,245.0,False
Yvette Nicole Brown,447.0,False
Chris Mulkey,535.0,False
Andrea Martin,179.0,False
Steve Carell,7000.0,False
Hal Holbrook,826.0,False
Emily Watson,876.0,False
Leland Orser,308.0,False
Robert Duvall,3000.0,False
Jim Gaffigan,472.0,False
Jean Louisa Kelly,320.0,False
Doug Cockle,24.0,False
Michael Kitchen,184.0,False
Nadine Velazquez,874.0,False
Lois Maxwell,177.0,False
F. Murray Abraham,670.0,False
Hope Davis,442.0,False
Brian McNamara,125.0,False
Noah Emmerich,617.0,False
Zach Woods,322.0,False
Beverly D'Angelo,816.0,False
Jon Gries,482.0,False
Jayne Eastwood,90.0,False
Joey Lauren Adams,781.0,False
Natasha Lyonne,1000.0,False
Jim Varney,802.0,False
Joe Morton,780.0,False
Dillon Casey,281.0,False
Alan Ruck,946.0,False
Ethan Suplee,1000.0,False
Courtney B. Vance,495.0,False
Vanessa Redgrave,898.0,False
Joel David Moore,936.0,False
Carel Struycken,436.0,False
Sophie Okonedo,460.0,False
Heather Matarazzo,529.0,False
Stephen Collins,452.0,False
Reg E. Cathey,360.0,False
Jason Cope,107.0,False
Rodger Bumpass,217.0,False
Tom Guiry,262.0,False
Mike Colter,567.0,False
Molly Shannon,636.0,False
Gena Rowlands,545.0,False
Yetta Gottesman,71.0,False
Moises Arias,635.0,False
Debbie Reynolds,786.0,False
Melinda Dillon,252.0,False
Julia Ormond,918.0,False
Chris Lowell,940.0,False
Howard Hesseman,322.0,False
Daniel Rindress-Kay,7.0,False
Tracie Thoms,502.0,False
Wanda Sykes,560.0,False
Roscoe Lee Browne,204.0,False
Jean Smart,329.0,False
Maria Thayer,344.0,False
Fionnula Flanagan,482.0,False
Romany Malco,966.0,False
Gena Rowlands,545.0,False
Candice Bergen,545.0,False
Bonnie Somerville,246.0,False
Christa B. Allen,533.0,False
Nina Arianda,183.0,False
Sarah Gadon,691.0,False
Jordi Mollà,877.0,False
Raphael Sbarge,362.0,False
Walter Koenig,643.0,False
Anne Meara,837.0,False
Priscilla Presley,348.0,False
Tanya Roberts,433.0,False
Peter Sallis,100.0,False
Nellie McKay,37.0,False
Brenda Blethyn,286.0,False
Luisa Ranieri,22.0,False
Kate Capshaw,237.0,False
Joanna Lumley,973.0,False
Daniel Kaluuya,219.0,False
Oona Laurence,424.0,False
Reggie Lee,828.0,False
Ellen Burstyn,1000.0,False
Emmanuelle Vaugier,1000.0,False
Facundo Lombard,357.0,False
Sanoe Lake,64.0,False
Danny Rhodes,77.0,False
Megan Franich,63.0,False
Kristen Connolly,751.0,False
Method Man,362.0,False
Philip Baker Hall,497.0,False
Richard Dawson,384.0,False
Tisha Campbell-Martin,413.0,False
John Macmillan,21.0,False
Robin Shou,342.0,False
Randall Park,392.0,False
Portia Doubleday,534.0,False
Jasika Nicole,439.0,False
Kevin Dunn,581.0,False
Richard Schiff,506.0,False
Tom Kane,265.0,False
Katie Lowes,273.0,False
Huell Howser,69.0,False
Cheri Oteri,244.0,False
Graham Beckel,95.0,False
Aunjanue Ellis,400.0,False
Tom Everett Scott,433.0,False
Traci Lords,650.0,False
Wanda Sykes,560.0,False
Edgar Ramírez,897.0,False
Richard Roxburgh,653.0,False
Dave Annable,642.0,False
David Paymer,372.0,False
Paul Sorvino,635.0,False
Aisha Hinds,343.0,False
Nick Chinlund,277.0,False
Hugh Dillon,431.0,False
Patrick Kilpatrick,488.0,False
Will Patton,537.0,False
Riley Smith,762.0,False
Judy Greer,2000.0,False
Deborah Kara Unger,494.0,False
Sissy Spacek,874.0,False
Natasha Henstridge,900.0,False
Delphine Chanéac,559.0,False
Jordan Prentice,322.0,False
Frank Grillo,798.0,False
Marcel Iures,258.0,False
Robert Costanzo,130.0,False
Mark Camacho,40.0,False
Sandra Vergara,133.0,False
Wes Studi,855.0,False
Jürgen Prochnow,362.0,False
Paul Guilfoyle,210.0,False
Randall Duk Kim,99.0,False
Christiana Leucas,165.0,False
Munro Chambers,353.0,False
Terence Maynard,120.0,False
Cheech Marin,843.0,False
Lynda Boyd,83.0,False
Verne Troyer,645.0,False
David Costabile,681.0,False
Ned Bellamy,91.0,False
Matthew Broderick,2000.0,False
Treat Williams,642.0,False
James Biberi,174.0,False
Kris Marshall,548.0,False
Tchéky Karyo,345.0,False
Lucy Boynton,135.0,False
Sarah Carter,748.0,False
Sam Shepard,820.0,False
Kathy Baker,313.0,False
Hana Mae Lee,751.0,False
Tyler Hilton,154.0,False
Anne Bancroft,754.0,False
Mark Williams,373.0,False
Oliver Platt,1000.0,False
Vincent Pastore,584.0,False
Ben Falcone,265.0,False
Penelope Wilton,400.0,False
Mary McDonnell,933.0,False
Hannah Spearritt,363.0,False
Angel Coulby,566.0,False
Scott Weinger,631.0,False
R. Marcos Taylor,303.0,False
Kate Capshaw,237.0,False
Christine Cavanaugh,368.0,False
Monica Potter,878.0,False
Enrique Iglesias,876.0,False
Reginald VelJohnson,541.0,False
Bobb'e J. Thompson,526.0,False
Charlie Talbert,767.0,False
Demetri Martin,210.0,False
Kenneth Mitchell,250.0,False
Mekhi Phifer,1000.0,False
Alex Rocco,968.0,False
Seymour Cassel,327.0,False
Jake Busey,660.0,False
Romany Malco,966.0,False
Desmond Llewelyn,244.0,False
Ann Talman,6.0,False
Gloria Reuben,186.0,False
Will Ferrell,8000.0,False
Mimi Kirkland,325.0,False
Larry Bagby,115.0,False
Bob Balaban,559.0,False
Michael Rispoli,385.0,False
Fred Ward,459.0,False
Jeri Ryan,1000.0,False
Jennifer Garner,3000.0,False
Simon Woods,241.0,False
M. Emmet Walsh,521.0,False
Eric Stoltz,902.0,False
Tómas Lemarquis,114.0,False
Antoni Corone,97.0,False
Ben Chaplin,258.0,False
Faizon Love,585.0,False
Ron Eldard,385.0,False
George Lopez,453.0,False
Kathleen Turner,899.0,False
Natasha Henstridge,900.0,False
Scoot McNairy,660.0,False
Sam Riley,845.0,False
Tencho Gyalpo,0.0,False
Fenella Woolgar,87.0,False
Augustus Prew,405.0,False
RZA,561.0,False
Steven Berkoff,293.0,False
Charlyne Yi,529.0,False
Jeffrey Markle,228.0,False
Cedric the Entertainer,436.0,False
Art Malik,162.0,False
Shaun Parkes,78.0,False
Meryl Streep,11000.0,False
Nichelle Nichols,664.0,False
Matthew Settle,477.0,False
Garry Shandling,591.0,False
Tatyana Ali,685.0,False
Ray Charles,326.0,False
Jesse L. Martin,715.0,False
Peter McNicholl,3.0,False
Ty Olsson,429.0,False
Dorian Missick,1000.0,False
Sam Shepard,820.0,False
Rafe Spall,358.0,False
Bruce Spence,531.0,False
Charlotte Rampling,844.0,False
Dwight Yoakam,324.0,False
Vanesa Tomasino,355.0,False
William Mapother,398.0,False
Sophie Okonedo,460.0,False
Daryl Sabara,640.0,False
Chris Bauer,638.0,False
Paul Barber,57.0,False
Chris Bauer,638.0,False
Eion Bailey,749.0,False
Kristen Stewart,17000.0,False
John Neville,387.0,False
Allen Covert,328.0,False
